Date,AAPL,NVDA
2023-07-25,192.59715270996094,45.66532897949219
2023-07-26,193.47251892089844,45.43839645385742
2023-07-27,192.19927978515625,45.88626480102539
2023-07-28,194.7954864501953,46.73600387573242
2023-07-31,195.41220092773438,46.71501541137695
2023-08-01,194.57666015625,46.493080139160156
2023-08-02,191.56265258789062,44.25575256347656
2023-08-03,190.1601104736328,44.501678466796875
2023-08-04,181.0286102294922,44.6666259765625
2023-08-07,177.9051971435547,45.403404235839844
2023-08-08,178.85015869140625,44.650634765625
2023-08-09,177.24867248535156,42.541263580322266
2023-08-10,177.0298614501953,42.37531280517578
2023-08-11,177.08961486816406,40.8427734375
2023-08-14,178.75303649902344,43.73990249633789
2023-08-15,176.75094604492188,43.92684555053711
2023-08-16,175.87442016601562,43.472984313964844
2023-08-17,173.3145294189453,43.33102798461914
2023-08-18,173.80262756347656,43.286041259765625
2023-08-21,175.14727783203125,46.952945709228516
2023-08-22,176.53179931640625,45.654335021972656
2023-08-23,180.40647888183594,47.10190200805664
2023-08-24,175.68516540527344,47.14888381958008
2023-08-25,177.9063720703125,46.00422668457031
2023-08-28,179.48016357421875,46.82098388671875
2023-08-29,183.3946533203125,48.76940155029297
2023-08-30,186.91075134277344,49.24925231933594
2023-08-31,187.12989807128906,49.34022521972656
2023-09-01,188.71365356445312,48.494483947753906
2023-09-05,188.9526824951172,48.533470153808594
2023-09-06,182.18943786621094,47.05078887939453
2023-09-07,176.86050415039062,46.23096466064453
2023-09-08,177.47805786132812,45.56211471557617
2023-09-11,178.65341186523438,45.1682014465332
2023-09-12,175.60548400878906,44.86026382446289
2023-09-13,173.52371215820312,45.475135803222656
2023-09-14,175.0476837158203,45.57111740112305
2023-09-15,174.32054138183594,43.89047622680664
2023-09-18,177.26890563964844,43.956459045410156
2023-09-19,178.36456298828125,43.51055908203125
2023-09-20,174.79867553710938,42.22983932495117
2023-09-21,173.2447967529297,41.00810241699219
2023-09-22,174.10142517089844,41.60097122192383
2023-09-25,175.38633728027344,42.21284103393555
2023-09-26,171.28257751464844,41.90190887451172
2023-09-27,169.7585906982422,42.45878601074219
2023-09-28,170.017578125,43.07965087890625
2023-09-29,170.53553771972656,43.48956298828125
2023-10-02,173.0655059814453,44.77228546142578
2023-10-03,171.72084045410156,43.5075569152832
2023-10-04,172.9758758544922,44.03144836425781
2023-10-05,174.22096252441406,44.678306579589844
2023-10-06,176.79078674316406,45.752071380615234
2023-10-09,178.28488159179688,45.26317596435547
2023-10-10,177.68724060058594,45.78806686401367
2023-10-11,179.0916748046875,46.79584503173828
2023-10-12,179.9980926513672,46.934814453125
2023-10-13,178.1454315185547,45.451133728027344
2023-10-16,178.01593017578125,46.08500289916992
2023-10-17,176.45211791992188,43.928466796875
2023-10-18,175.14727783203125,42.18684387207031
2023-10-19,174.76878356933594,42.09186935424805
2023-10-20,172.19895935058594,41.378021240234375
2023-10-23,172.3184814453125,42.96567916870117
2023-10-24,172.75674438476562,43.653526306152344
2023-10-25,170.4259796142578,41.76993179321289
2023-10-26,166.2325439453125,40.31725311279297
2023-10-27,167.55731201171875,40.491214752197266
2023-10-30,169.61912536621094,41.152069091796875
2023-10-31,170.09725952148438,40.77115249633789
2023-11-01,173.28465270996094,42.31582260131836
2023-11-02,176.87046813964844,43.496559143066406
2023-11-03,175.9541015625,44.9952392578125
2023-11-06,178.52394104003906,45.7410774230957
2023-11-07,181.10374450683594,45.94503402709961
2023-11-08,182.1695098876953,46.56389617919922
2023-11-09,181.69142150878906,46.939815521240234
2023-11-10,185.9102783203125,48.32451248168945
2023-11-13,184.31448364257812,48.60945129394531
2023-11-14,186.9475555419922,49.645225524902344
2023-11-15,187.51605224609375,48.87739181518555
2023-11-16,189.21160888671875,49.469268798828125
2023-11-17,189.191650390625,49.28730773925781
2023-11-20,190.947021484375,50.39806365966797
2023-11-21,190.13914489746094,49.93316650390625
2023-11-22,190.80740356445312,48.70542907714844
2023-11-24,189.4709014892578,47.7656364440918
2023-11-27,189.29136657714844,48.23153305053711
2023-11-28,189.89976501464844,47.81062316894531
2023-11-29,188.8724822998047,48.129554748535156
2023-11-30,189.45095825195312,46.75985336303711
2023-12-01,190.73757934570312,46.754852294921875
2023-12-04,188.93231201171875,45.5001220703125
2023-12-05,192.91184997558594,46.55998992919922
2023-12-06,191.8147430419922,45.497127532958984
2023-12-07,193.75962829589844,46.589988708496094
2023-12-08,195.1958465576172,47.49987030029297
2023-12-11,192.6724853515625,46.6209831237793
2023-12-12,194.19847106933594,47.65085220336914
2023-12-13,197.43992614746094,48.0817985534668
2023-12-14,197.5895233154297,48.34375762939453
2023-12-15,197.0509490966797,48.883689880371094
2023-12-18,195.3753662109375,50.07053756713867
2023-12-19,196.422607421875,49.597599029541016
2023-12-20,194.31814575195312,48.10478973388672
2023-12-21,194.16851806640625,48.983680725097656
2023-12-22,193.0913848876953,48.82370376586914
2023-12-26,192.54281616210938,49.272640228271484
2023-12-27,192.64254760742188,49.410621643066406
2023-12-28,193.07142639160156,49.51560974121094
2023-12-29,192.02418518066406,49.51560974121094
2024-01-02,185.15228271484375,48.16178512573242
2024-01-03,183.76593017578125,47.562862396240234
2024-01-04,181.43209838867188,47.9918098449707
2024-01-05,180.70399475097656,49.09066390991211
2024-01-08,185.07249450683594,52.24625778198242
2024-01-09,184.65359497070312,53.13314437866211
2024-01-10,185.7008514404297,54.342987060546875
2024-01-11,185.1024169921875,54.81492614746094
2024-01-12,185.43154907226562,54.702938079833984
2024-01-16,183.14756774902344,56.374725341796875
2024-01-17,182.20005798339844,56.04576873779297
2024-01-18,188.13442993164062,57.09962844848633
2024-01-19,191.05673217773438,59.48332595825195
2024-01-22,193.38059997558594,59.646305084228516
2024-01-23,194.66722106933594,59.86527633666992
2024-01-24,193.98899841308594,61.35408401489258
2024-01-25,193.65988159179688,61.609046936035156
2024-01-26,191.9144744873047,61.02312469482422
2024-01-29,191.2262725830078,62.456939697265625
2024-01-30,187.5459747314453,62.76589584350586
2024-01-31,183.91554260253906,61.51905822753906
2024-02-01,186.3690948486328,63.01886749267578
2024-02-02,185.3617401123047,66.1514663696289
2024-02-05,187.18692016601562,69.32305908203125
2024-02-06,188.80267333984375,68.21420288085938
2024-02-07,188.91238403320312,70.08995056152344
2024-02-08,187.82525634765625,69.63201141357422
2024-02-09,188.59420776367188,72.12369537353516
2024-02-12,186.89649963378906,72.23867797851562
2024-02-13,184.7893524169922,72.11869049072266
2024-02-14,183.9005584716797,73.89046478271484
2024-02-15,183.6109619140625,72.64862060546875
2024-02-16,182.06304931640625,72.60363006591797
2024-02-20,181.31407165527344,69.44303894042969
2024-02-21,182.07305908203125,67.46329498291016
2024-02-22,184.12026977539062,78.52786254882812
2024-02-23,182.2727813720703,78.80682373046875
2024-02-26,180.9146270751953,79.08180236816406
2024-02-27,182.38262939453125,78.69084167480469
2024-02-28,181.17425537109375,77.65298461914062
2024-02-29,180.5051727294922,79.10179138183594
2024-03-01,179.41665649414062,82.26837921142578
2024-03-04,174.86282348632812,85.22599792480469
2024-03-05,169.8895721435547,85.95693969726562
2024-03-06,168.8909149169922,88.69271087646484
2024-03-07,168.77108764648438,92.66138458251953
2024-03-08,170.4987335205078,87.52081298828125
2024-03-11,172.51600646972656,85.76696014404297
2024-03-12,172.99534606933594,91.90544891357422
2024-03-13,170.89820861816406,90.88053894042969
2024-03-14,172.7656707763672,87.93677520751953
2024-03-15,172.3861846923828,87.82978057861328
2024-03-18,173.4846954345703,88.44773864746094
2024-03-19,175.84149169921875,89.39066314697266
2024-03-20,178.42799377441406,90.36457824707031
2024-03-21,171.13787841796875,91.427490234375
2024-03-22,172.04664611816406,94.28125762939453
2024-03-25,170.61859130859375,94.99419403076172
2024-03-26,169.48013305664062,92.55339813232422
2024-03-27,173.0752410888672,90.24258422851562
2024-03-28,171.2477264404297,90.34857940673828
2024-04-01,169.79969787597656,90.35557556152344
2024-04-02,168.61129760742188,89.44465637207031
2024-04-03,169.42019653320312,88.9566879272461
2024-04-04,168.59133911132812,85.89794158935547
2024-04-05,169.3502960205078,88.00077819824219
2024-04-08,168.22183227539062,87.12584686279297
2024-04-09,169.44017028808594,85.34698486328125
2024-04-10,167.552734375,87.03185272216797
2024-04-11,174.8029022216797,90.60855102539062
2024-04-12,176.3108673095703,88.17875671386719
2024-04-15,172.45608520507812,85.99393463134766
2024-04-16,169.15057373046875,87.40782165527344
2024-04-17,167.77244567871094,84.0280990600586
2024-04-18,166.81373596191406,84.6640396118164
2024-04-19,164.77650451660156,76.19374084472656
2024-04-22,165.6153564453125,79.51146697998047
2024-04-23,166.67391967773438,82.41622924804688
2024-04-24,168.7910614013672,79.67045593261719
2024-04-25,169.65988159179688,82.62521362304688
2024-04-26,169.0706787109375,87.72779083251953
2024-04-29,173.26498413085938,87.74979400634766
2024-04-30,170.0992889404297,86.39490509033203
2024-05-01,169.0706787109375,83.0341796875
2024-05-02,172.79562377929688,85.80995178222656
2024-05-03,183.13160705566406,88.78170776367188
2024-05-06,181.46388244628906,92.13243103027344
2024-05-07,182.15292358398438,90.54656219482422
2024-05-08,182.4924774169922,90.40457916259766
2024-05-09,184.32000732421875,88.73971557617188
2024-05-10,183.0500030517578,89.87061309814453
2024-05-13,186.27999877929688,90.3915786743164
2024-05-14,187.42999267578125,91.34849548339844
2024-05-15,189.72000122070312,94.62222290039062
2024-05-16,189.83999633789062,94.35124969482422
2024-05-17,189.8699951171875,92.47139739990234
2024-05-20,191.0399932861328,94.772216796875
2024-05-21,192.35000610351562,95.37816619873047
2024-05-22,190.89999389648438,94.94219970703125
2024-05-23,186.8800048828125,103.79048156738281
2024-05-24,189.97999572753906,106.46025848388672
2024-05-28,189.99000549316406,113.89164733886719
2024-05-29,190.2899932861328,114.81556701660156
2024-05-30,191.2899932861328,110.49092102050781
2024-05-31,192.25,109.6240005493164
2024-06-03,194.02999877929688,114.99055480957031
2024-06-04,194.35000610351562,116.42742919921875
2024-06-05,195.8699951171875,122.42994689941406
2024-06-06,194.47999572753906,120.9880599975586
2024-06-07,196.88999938964844,120.8780746459961
2024-06-10,193.1199951171875,121.77999877929688
2024-06-11,207.14999389648438,120.91000366210938
2024-06-12,213.07000732421875,125.19999694824219
2024-06-13,214.24000549316406,129.61000061035156
2024-06-14,212.49000549316406,131.8800048828125
2024-06-17,216.6699981689453,130.97999572753906
2024-06-18,214.2899932861328,135.5800018310547
2024-06-20,209.67999267578125,130.77999877929688
2024-06-21,207.49000549316406,126.56999969482422
2024-06-24,208.13999938964844,118.11000061035156
2024-06-25,209.07000732421875,126.08999633789062
